InputZoom	TRUE
InputCenter	1000000000.000000000
InputRange	2.000000000
InputRefImped	50.000000000
XStart	0.000000000
XDelta	0.000000160
XDomain	0
XUnit	Sec
YUnit	V
FreqValidMax	1020000000.000000000
FreqValidMin	980000000.000000000
TimeString	Wed Apr 9 10:31:26.524 2014
Y
0.3351	-0.64839
0.32794	-0.65458
0.32859	-0.65002
0.33869	-0.65686
0.32436	-0.64904
0.32631	-0.65458
0.32957	-0.65881
0.33185	-0.66565
0.32859	-0.65979
0.33543	-0.65914
0.33315	-0.66858
0.3351	-0.66435
0.32957	-0.65458
0.32827	-0.67184
0.33543	-0.6676
0.33217	-0.65523
0.33445	-0.66695
0.32957	-0.66337
0.33543	-0.66728
0.32794	-0.67086
0.3338	-0.66565
0.33348	-0.67053
0.32599	-0.67542
0.34097	-0.67412
0.32924	-0.67347
0.32533	-0.67737
0.33966	-0.67672
0.34064	-0.665
0.32989	-0.66858
0.34129	-0.67998
0.33901	-0.67868
0.34194	-0.68259
0.3338	-0.67672
0.34064	-0.67249
0.35236	-0.6764
0.34259	-0.67607
0.33999	-0.67737
0.33673	-0.68356
0.33934	-0.68226
0.33869	-0.68193
0.3338	-0.68389
0.33152	-0.68812
0.33738	-0.68193
0.34194	-0.68942
0.34357	-0.68552
0.34292	-0.68649
0.33966	-0.69105
0.34455	-0.69854
0.33576	-0.69105
0.34422	-0.70408
0.3452	-0.70147
0.34422	-0.70408
0.35464	-0.69301
0.34878	-0.69985
0.34748	-0.69561
0.34943	-0.69366
0.33706	-0.69724
0.34585	-0.69463
0.35269	-0.70212
0.34911	-0.69301
0.35106	-0.69952
0.34097	-0.70245
0.35497	-0.69985
0.34162	-0.69463
0.34943	-0.71189
0.35106	-0.70505
0.35008	-0.70799
0.34325	-0.71808
0.35302	-0.7132
0.35236	-0.71417
0.34911	-0.70538
0.35497	-0.71059
0.35692	-0.70962
0.36376	-0.71287
0.36116	-0.70734
0.35106	-0.72069
0.35334	-0.72264
0.36474	-0.70571
0.35432	-0.72362
0.34976	-0.7145
0.35497	-0.71841
0.35432	-0.72394
0.35627	-0.71645
0.35725	-0.72753
0.36148	-0.72883
0.35757	-0.71906
0.35627	-0.72264
0.35432	-0.72199
0.35139	-0.7285
0.35725	-0.71776
0.36148	-0.72948
0.3566	-0.72329
0.35269	-0.72394
0.36344	-0.72785
0.36018	-0.71483
0.35725	-0.72166
0.35692	-0.72622
0.35464	-0.72525
0.36409	-0.72459
0.35627	-0.72232
0.3566	-0.72785
0.36083	-0.72394
0.36279	-0.7259
0.36604	-0.7259
0.34748	-0.72362
0.35302	-0.72134
0.36083	-0.72134
0.3592	-0.72362
0.35139	-0.72362
0.35823	-0.72622
0.3579	-0.72101
0.35888	-0.72981
0.35725	-0.72492
0.35692	-0.72297
0.35725	-0.72134
0.35432	-0.72427
0.35464	-0.73046
0.3592	-0.73111
0.36474	-0.73111
0.34976	-0.72427
0.36246	-0.72297
0.35269	-0.73502
0.35302	-0.73208
0.35399	-0.73469
0.36148	-0.72362
0.36376	-0.72948
0.35367	-0.72199
0.36246	-0.72427
0.36116	-0.73013
0.35171	-0.72753
0.36409	-0.72557
0.36083	-0.72525
0.35106	-0.73046
0.35985	-0.72297
0.3592	-0.72297
0.35562	-0.72948
0.35464	-0.72753
0.3579	-0.72459
0.35888	-0.73046
0.35985	-0.72688
0.35888	-0.72525
0.35399	-0.73437
0.35985	-0.73111
0.35627	-0.72753
0.36409	-0.72915
0.34976	-0.72329
0.35823	-0.71873
0.36018	-0.71971
0.35171	-0.71939
0.35074	-0.73371
0.36018	-0.71808
0.35074	-0.72818
0.36344	-0.72492
0.34715	-0.73241
0.3592	-0.72459
0.35302	-0.73241
0.35725	-0.72818
0.35725	-0.71971
0.35562	-0.72525
0.3592	-0.73176
0.35985	-0.72427
0.36148	-0.72753
0.35725	-0.73046
0.35888	-0.71939
0.35074	-0.72004
0.35432	-0.7285
0.36344	-0.72883
0.3566	-0.72329
0.36116	-0.72883
0.36507	-0.72655
0.36246	-0.72492
0.35855	-0.71352
0.35888	-0.72166
0.35302	-0.72948
0.34748	-0.72622
0.36376	-0.72492
0.35497	-0.71939
0.35106	-0.72557
0.36018	-0.72688
0.36279	-0.71841
0.35985	-0.73208
0.35399	-0.72297
0.36083	-0.73274
0.36734	-0.72004
0.35725	-0.73078
0.36376	-0.73664
0.35725	-0.72688
0.3592	-0.73143
0.35855	-0.7285
0.35953	-0.72883
0.35627	-0.72622
0.36376	-0.7285
0.35595	-0.73013
0.36702	-0.73143
0.36083	-0.72785
0.35497	-0.72948
0.36181	-0.71385
0.3566	-0.73241
0.36083	-0.73371
0.35204	-0.73111
0.34943	-0.72362
0.3579	-0.72492
0.35204	-0.73339
0.35367	-0.72264
0.36637	-0.72199
0.36474	-0.72004
0.35888	-0.72557
0.35464	-0.73143
0.35562	-0.73371
0.36018	-0.73046
0.36441	-0.72199
0.35953	-0.72232
0.36083	-0.72557
0.35757	-0.72753
0.36572	-0.7285
0.36507	-0.72688
0.36246	-0.72753
0.36409	-0.73143
0.36344	-0.7285
0.368	-0.72655
0.36865	-0.72134
0.36148	-0.72329
0.36409	-0.72525
0.36702	-0.72785
0.35692	-0.72166
0.3592	-0.72166
0.36441	-0.73111
0.36181	-0.73013
0.36376	-0.73013
0.35985	-0.72232
0.36572	-0.72883
0.36376	-0.73013
0.35888	-0.72915
0.368	-0.72459
0.36083	-0.72948
0.35888	-0.72818
0.35953	-0.7272
0.3592	-0.73306
0.35692	-0.72525
0.36246	-0.73241
0.36539	-0.71678
0.36148	-0.71841
0.36181	-0.72948
0.3579	-0.73046
0.34715	-0.72394
0.36018	-0.72753
0.35367	-0.71939
0.36051	-0.7171
0.3693	-0.72427
0.36604	-0.72232
0.36083	-0.72981
0.36083	-0.72688
0.35432	-0.72981
0.36409	-0.73111
0.35757	-0.73208
0.36604	-0.72818
0.36051	-0.72785
0.36311	-0.72981
0.36279	-0.71971
0.3579	-0.72459
0.35106	-0.72199
0.35692	-0.72134
0.36279	-0.72394
0.35855	-0.71645
0.36376	-0.73339
0.36213	-0.72069
0.34911	-0.72948
0.35399	-0.73599
0.36669	-0.73046
0.36604	-0.72557
0.3553	-0.73176
0.35725	-0.72297
0.36409	-0.73143
0.36441	-0.72297
0.35595	-0.72036
0.35627	-0.72394
0.3592	-0.72753
0.36572	-0.72883
0.36279	-0.73371
0.35008	-0.73078
0.36441	-0.73176
0.36669	-0.73404
0.36116	-0.72753
0.35757	-0.72134
0.36279	-0.72818
0.36148	-0.72883
0.36344	-0.7285
0.36051	-0.72264
0.35725	-0.72134
0.35953	-0.72297
0.35074	-0.73306
