InputZoom	TRUE
InputCenter	1000000000.000000000
InputRange	2.000000000
InputRefImped	50.000000000
XStart	0.000000000
XDelta	0.000000160
XDomain	0
XUnit	Sec
YUnit	V
FreqValidMax	1020000000.000000000
FreqValidMin	980000000.000000000
TimeString	Wed Apr 9 10:31:26.524 2014
Y
0.8021	0.12571
0.79885	0.12961
0.78973	0.13222
0.80243	0.13092
0.80243	0.12636
0.8008	0.13222
0.80308	0.12147
0.80406	0.12668
0.79657	0.12505
0.79982	0.12864
0.8021	0.12147
0.79266	0.12082
0.80536	0.11887
0.80634	0.12668
0.79461	0.11463
0.79722	0.13059
0.79917	0.12766
0.8008	0.11626
0.79526	0.12798
0.80015	0.12668
0.79461	0.12994
0.81024	0.11626
0.79722	0.12961
0.79461	0.12277
0.79689	0.12864
0.79298	0.12798
0.80308	0.12212
0.79201	0.12571
0.79461	0.12896
0.79722	0.12603
0.80145	0.11659
0.79363	0.12961
0.80471	0.12473
0.79787	0.12343
0.79754	0.13808
0.79592	0.12668
0.80015	0.12538
0.80112	0.12961
0.7995	0.12831
0.79331	0.12701
0.80047	0.12961
0.80178	0.13092
0.80341	0.12798
0.8021	0.13222
0.80015	0.12636
0.80243	0.12538
0.79657	0.12994
0.79038	0.1332
0.8008	0.1332
0.80406	0.12798
0.80243	0.12668
0.79331	0.12896
0.79396	0.12245
0.79819	0.12961
0.79624	0.12115
0.79819	0.1218
0.79689	0.12798
0.79819	0.13124
0.79559	0.12505
0.79787	0.12864
0.80145	0.13026
0.7995	0.12571
0.79722	0.12505
0.79982	0.12929
0.80145	0.1218
0.79461	0.12538
0.80894	0.12408
0.7907	0.12766
0.80471	0.12864
0.80145	0.12571
0.79982	0.13287
0.80568	0.13189
0.79689	0.12408
0.79917	0.12896
0.79722	0.12766
0.79885	0.12668
0.79885	0.13385
0.80406	0.12636
0.79461	0.12343
0.79494	0.12505
0.8008	0.12636
0.80341	0.12636
0.80243	0.13189
0.79787	0.12864
0.80275	0.12049
0.8008	0.11854
0.80015	0.11333
0.80308	0.1345
0.79754	0.13222
0.7995	0.12017
0.8008	0.12408
0.8008	0.1345
0.80992	0.12115
0.80406	0.12473
0.79657	0.12473
0.79298	0.11463
0.80275	0.12017
0.7995	0.12375
0.79005	0.12766
0.8021	0.12408
0.79982	0.12538
0.80178	0.12733
0.79624	0.12473
0.80634	0.12147
0.79982	0.12603
0.80243	0.12277
0.80503	0.12571
0.7995	0.12538
0.80503	0.13124
0.7881	0.12701
0.80112	0.1244
0.79819	0.12538
0.79689	0.11496
0.80112	0.1244
0.79624	0.11789
0.7995	0.12277
0.79819	0.12538
0.80178	0.11528
0.80373	0.12408
0.78647	0.12473
0.79038	0.12571
0.7995	0.13124
0.80145	0.12538
0.80927	0.1231
0.80178	0.12571
0.8021	0.12277
0.80862	0.13157
0.79657	0.12375
0.80406	0.12571
0.79787	0.12603
0.79819	0.1332
0.79429	0.11919
0.80243	0.12538
0.78875	0.12636
0.79461	0.11463
0.79168	0.12766
0.80666	0.13026
0.79852	0.12115
0.80503	0.12245
0.79624	0.11724
0.79624	0.12343
0.80145	0.12733
0.79559	0.12017
0.80145	0.11496
0.79754	0.13059
0.79331	0.12668
0.80503	0.13092
0.79754	0.12571
0.80243	0.12375
0.80308	0.12538
0.80536	0.11822
0.80731	0.13352
0.79429	0.12538
0.79819	0.12082
0.80699	0.1244
0.79787	0.12277
0.79657	0.13026
0.79754	0.12538
